-1.92,-1.4
-1.9048,-1.4255
-2.0348,-1.3226
-1.993,2.6348
-1.9605,2.6655
0.74299,2.6767
0.77299,-1.3479
0.24341,-1.3769
-1.7441,-1.3747
-1.72,-1.4
